EAN;Référence;Magasin;Date_dispo;Quantité;;
4066749412180;HQ8750;1107;30/03/2024;1;;
4066749412180;HQ8750;1118;30/03/2024;1;;
4066749412180;HQ8750;0643;29/04/2024;1;;
4066749412180;HQ8750;0306;10/03/2024;1;;
4066749412180;HQ8750;1806;09/04/2024;1;;
4066749412180;HQ8750;1203;29/04/2024;1;;
4066749412180;HQ8750;0706;10/03/2024;1;;
4066749412180;HQ8750;1313;09/04/2024;1;;
4066749412180;HQ8750;0315;10/03/2024;1;;
4066749412180;HQ8750;1216;29/04/2024;1;;
4066749412180;HQ8750;1608;09/04/2024;1;;
4066749412180;HQ8750;1213;29/04/2024;1;;
4066749412180;HQ8750;9994;09/04/2024;1;;
4066749412180;HQ8750;9996;09/04/2024;1;;
4066749412180;HQ8750;9993;09/04/2024;1;;
4066749412180;HQ8750;0651;29/04/2024;1;;
4066749412180;HQ8750;1821;09/04/2024;1;;
4066749412180;HQ8750;1202;29/04/2024;1;;
4066749412180;HQ8750;0323;10/03/2024;1;;
4066749412180;HQ8750;0603;29/04/2024;1;;
4066749412180;HQ8750;0608;29/04/2024;1;;
4066749412180;HQ8750;0704;10/03/2024;1;;
4066749412180;HQ8750;1634;09/04/2024;1;;
4066749412180;HQ8750;0308;10/03/2024;1;;
4066749412180;HQ8750;1607;09/04/2024;1;;
4066749412180;HQ8750;0656;29/04/2024;1;;
4066749412180;HQ8750;0605;29/04/2024;1;;
4067892599698;IE1379;9914;16/04/2024;9;;
4067892599698;IE1379;9999;16/04/2024;9;;
4067892599698;IE1379;9917;16/04/2024;5;;
4067892599698;IE1379;1120;17/03/2024;3;;
4067892599698;IE1379;1508;16/04/2024;2;;
4067892599698;IE1379;9998;16/04/2024;2;;
4067892599698;IE1379;1118;17/03/2024;2;;
4067892599698;IE1379;1107;17/03/2024;2;;
4067892599698;IE1379;0643;16/04/2024;3;;
4067892599698;IE1379;0645;16/04/2024;3;;
4067892599698;IE1379;0606;16/04/2024;2;;
4067892599698;IE1379;0636;16/04/2024;2;;
4067892599698;IE1379;1134;17/03/2024;2;;
4067892599698;IE1379;1102;17/03/2024;2;;
4067892599698;IE1379;0720;26/02/2024;2;;
4067892599698;IE1379;0701;26/02/2024;2;;
4067892599698;IE1379;0703;26/02/2024;2;;
4067892599698;IE1379;1230;16/04/2024;2;;
4067892599698;IE1379;0301;26/02/2024;2;;
4067892599698;IE1379;0316;26/02/2024;2;;
4066764352904;ID2701;9914;07/04/2024;16;;
4066764352904;ID2701;9913;07/04/2024;13;;
4066764352904;ID2701;9916;07/04/2024;9;;
4066764352904;ID2701;9917;07/04/2024;9;;
4066764352904;ID2701;1118;08/03/2024;4;;
4066764352904;ID2701;1107;08/03/2024;4;;
4066764352904;ID2701;0645;07/04/2024;3;;
4066764352904;ID2701;1112;08/03/2024;3;;
4066764352904;ID2701;0606;07/04/2024;3;;
4066764352904;ID2701;0708;17/02/2024;3;;
4066764352904;ID2701;1626;18/03/2024;3;;
4066764352904;ID2701;1134;08/03/2024;3;;
4066764352904;ID2701;1132;08/03/2024;3;;
4066764352904;ID2701;1102;08/03/2024;3;;
4066764352904;ID2701;0720;17/02/2024;2;;
4066764352904;ID2701;0701;17/02/2024;2;;
4066764352904;ID2701;1210;07/04/2024;2;;
4066764352904;ID2701;0703;17/02/2024;2;;
4066764352904;ID2701;0301;17/02/2024;2;;
4066764352904;ID2701;1231;07/04/2024;2;;
4066764352904;ID2701;1115;08/03/2024;2;;
4066764352904;ID2701;9995;18/03/2024;2;;
4066764352904;ID2701;0632;07/04/2024;2;;
4066764352904;ID2701;0705;17/02/2024;2;;
4066764352904;ID2701;1130;08/03/2024;2;;
4066764352904;ID2701;1312;18/03/2024;2;;
4066764352904;ID2701;0306;17/02/2024;2;;
4066764352904;ID2701;1806;18/03/2024;2;;
4066764352904;ID2701;1203;07/04/2024;2;;
4066764352904;ID2701;0706;17/02/2024;2;;
4066764352904;ID2701;1313;18/03/2024;1;;
4066764352904;ID2701;1608;18/03/2024;1;;
4066764352904;ID2701;9992;18/03/2024;1;;
4066764352904;ID2701;1822;18/03/2024;1;;
4066764352904;ID2701;1219;07/04/2024;1;;
4066764352904;ID2701;1209;07/04/2024;1;;
4066764352904;ID2701;1314;18/03/2024;1;;
4066764352904;ID2701;9994;18/03/2024;1;;
4066764352904;ID2701;0651;07/04/2024;1;;
4066764352904;ID2701;9993;18/03/2024;1;;
4066764352904;ID2701;1202;07/04/2024;1;;
4066764352904;ID2701;1821;18/03/2024;1;;
4066764352904;ID2701;0321;17/02/2024;1;;
4066764352904;ID2701;0603;07/04/2024;1;;
4066764352904;ID2701;0641;07/04/2024;1;;
4066764352904;ID2701;0608;07/04/2024;1;;
4066764352904;ID2701;0704;17/02/2024;1;;
4066764352904;ID2701;1634;18/03/2024;1;;
4066764352904;ID2701;1607;18/03/2024;2;;
4066764352904;ID2701;1220;07/04/2024;2;;
4066764352904;ID2701;0656;07/04/2024;2;;
4066764352904;ID2701;0605;07/04/2024;2;;
4066764352904;ID2701;1809;18/03/2024;2;;
4066764352904;ID2701;0652;07/04/2024;2;;
4066764352904;ID2701;0617;07/04/2024;1;;
4066764352904;ID2701;1218;07/04/2024;1;;
4066764352904;ID2701;0647;07/04/2024;1;;
4066764352904;ID2701;1206;07/04/2024;1;;
4066764352904;ID2701;0646;07/04/2024;1;;
4066764352904;ID2701;0607;07/04/2024;1;;
4066764352904;ID2701;0618;07/04/2024;1;;
4066764352904;ID2701;1635;18/03/2024;1;;
4066764352904;ID2701;0699;07/04/2024;1;;
4066764352904;ID2701;0604;07/04/2024;1;;
4066764352904;ID2701;1131;08/03/2024;1;;
4066764352904;ID2701;1211;07/04/2024;1;;
4066764352904;ID2701;0317;17/02/2024;1;;
4066764352904;ID2701;1204;07/04/2024;1;;
4066764352904;ID2701;1239;07/04/2024;1;;
4066764352904;ID2701;1201;07/04/2024;1;;
4066764352904;ID2701;0616;07/04/2024;1;;
4066764352904;ID2701;0637;07/04/2024;1;;
4066764352904;ID2701;1890;18/03/2024;1;;
4066764352904;ID2701;1698;18/03/2024;1;;
4066764352904;ID2701;1697;18/03/2024;1;;
4066764352904;ID2701;0702;17/02/2024;1;;
4066764352904;ID2701;1199;08/03/2024;1;;
4066764352904;ID2701;9997;18/03/2024;1;;
4066764352904;ID2701;1898;18/03/2024;1;;
4066764352904;ID2701;1250;07/04/2024;1;;
4066764352904;ID2701;0399;17/02/2024;1;;
4066764352904;ID2701;0638;07/04/2024;1;;
4066764352904;ID2701;0799;17/02/2024;1;;
4066764352904;ID2701;1238;07/04/2024;1;;
4066764352904;ID2701;1237;07/04/2024;1;;
4066764352904;ID2701;1240;07/04/2024;1;;
4066764352904;ID2701;1299;07/04/2024;1;;
4066764352904;ID2701;1390;18/03/2024;1;;
4066764352904;ID2701;1391;18/03/2024;1;;
4066764352904;ID2701;1399;18/03/2024;1;;
4066764352904;ID2701;1699;18/03/2024;1;;
4066764352904;ID2701;9991;18/03/2024;1;;
4066764352904;ID2701;1899;18/03/2024;1;;
4062052492369;EF5398;9999;12/04/2024;79;;
4062052492369;EF5398;9914;12/04/2024;79;;
4062052492369;EF5398;9917;12/04/2024;45;;
4062052492369;EF5398;1120;13/03/2024;24;;
4062052492369;EF5398;1508;12/04/2024;22;;
4062052492369;EF5398;9998;12/04/2024;22;;
4062052492369;EF5398;1118;13/03/2024;20;;
4062052492369;EF5398;1107;13/03/2024;20;;
4062052492369;EF5398;0643;12/04/2024;18;;
4062052492369;EF5398;0645;12/04/2024;18;;
4062052492369;EF5398;0606;12/04/2024;16;;
4062052492369;EF5398;0636;12/04/2024;15;;
4062052492369;EF5398;1134;13/03/2024;15;;
4062052492369;EF5398;1102;13/03/2024;14;;
4062052492369;EF5398;0720;22/02/2024;13;;
4062052492369;EF5398;0701;22/02/2024;13;;
4062052492369;EF5398;0703;22/02/2024;12;;
4062052492369;EF5398;1230;12/04/2024;12;;
4062052492369;EF5398;0301;22/02/2024;12;;
4062052492369;EF5398;0316;22/02/2024;11;;
4062052492369;EF5398;1115;13/03/2024;11;;
4062052492369;EF5398;9995;23/03/2024;11;;
4062052492369;EF5398;0705;22/02/2024;11;;
4062052492369;EF5398;1130;13/03/2024;11;;
4062052492369;EF5398;0632;12/04/2024;11;;
4062052492369;EF5398;1312;23/03/2024;10;;
4062052492369;EF5398;0306;22/02/2024;9;;
4062052492369;EF5398;1203;12/04/2024;9;;
4062052492369;EF5398;1806;23/03/2024;9;;
4062052492369;EF5398;0706;22/02/2024;9;;
4062052492369;EF5398;0315;22/02/2024;9;;
4062052492369;EF5398;1313;23/03/2024;9;;
4062052492369;EF5398;1216;12/04/2024;9;;
4062052492369;EF5398;1608;23/03/2024;9;;
4062052492369;EF5398;1213;12/04/2024;8;;
4062052492369;EF5398;9994;23/03/2024;7;;
4062052492369;EF5398;0651;12/04/2024;7;;
4062052492369;EF5398;9996;23/03/2024;7;;
4062052492369;EF5398;9993;23/03/2024;7;;
4062052492369;EF5398;1821;23/03/2024;7;;
4062052492369;EF5398;1202;12/04/2024;7;;
4062052492369;EF5398;0323;22/02/2024;7;;
4062052492369;EF5398;0603;12/04/2024;7;;
4062052492369;EF5398;0608;12/04/2024;6;;
4062052492369;EF5398;0704;22/02/2024;6;;
4062052492369;EF5398;1634;23/03/2024;6;;
4062052492369;EF5398;0308;22/02/2024;5;;
4062052492369;EF5398;1607;23/03/2024;5;;
4062052492369;EF5398;0656;12/04/2024;5;;
4062052492369;EF5398;0605;12/04/2024;5;;
4062052492369;EF5398;1214;12/04/2024;6;;
4062052492369;EF5398;1809;23/03/2024;6;;
4062052492369;EF5398;0652;12/04/2024;5;;
4062052492369;EF5398;0721;22/02/2024;5;;
4062052492369;EF5398;1218;12/04/2024;5;;
4062052492369;EF5398;1215;12/04/2024;4;;
4062052492369;EF5398;1635;23/03/2024;4;;
4062052492369;EF5398;0699;12/04/2024;4;;
4062052492369;EF5398;0607;12/04/2024;4;;
4062052492369;EF5398;1206;12/04/2024;4;;
4062052492369;EF5398;0604;12/04/2024;4;;
4062052492369;EF5398;1211;12/04/2024;4;;
4062052492369;EF5398;1131;13/03/2024;4;;
4062052492369;EF5398;0314;22/02/2024;4;;
4062052492369;EF5398;1204;12/04/2024;4;;
4062052492369;EF5398;1239;12/04/2024;4;;
4062052492369;EF5398;1201;12/04/2024;3;;
4062052492369;EF5398;0637;12/04/2024;3;;
4062052492369;EF5398;1229;12/04/2024;3;;
4062052492369;EF5398;0322;22/02/2024;3;;
4062052492369;EF5398;1890;23/03/2024;3;;
4062052492369;EF5398;1698;23/03/2024;3;;
4062052492369;EF5398;1697;23/03/2024;3;;
4062052492369;EF5398;0702;22/02/2024;3;;
4062052492369;EF5398;1199;13/03/2024;3;;
4062052492369;EF5398;9997;23/03/2024;3;;
4062052492369;EF5398;1898;23/03/2024;2;;
4062052492369;EF5398;1250;12/04/2024;2;;
4062052492369;EF5398;0638;12/04/2024;2;;
4062052492369;EF5398;0399;22/02/2024;2;;
4062052492369;EF5398;1699;23/03/2024;2;;
4062052492369;EF5398;1299;12/04/2024;2;;
4062052492369;EF5398;1240;12/04/2024;2;;
4062052492369;EF5398;1237;12/04/2024;2;;
4062052492369;EF5398;1238;12/04/2024;2;;
4062052492369;EF5398;1399;23/03/2024;2;;
4062052492369;EF5398;1391;23/03/2024;2;;
4062052492369;EF5398;1390;23/03/2024;2;;
4062052492369;EF5398;9991;23/03/2024;2;;
4062052492369;EF5398;0799;22/02/2024;2;;
4062052492369;EF5398;1899;23/03/2024;2;;
4066756669041;ID9336;9914;23/04/2024;2;;
4066756669041;ID9336;9913;23/04/2024;2;;
4066756669041;ID9336;9917;23/04/2024;1;;
4066756669041;ID9336;9916;23/04/2024;1;;
4066756669041;ID9336;1210;23/04/2024;1;;
4066756669041;ID9336;0703;04/03/2024;1;;
4066756669041;ID9336;0301;04/03/2024;1;;
4066756669041;ID9336;1231;23/04/2024;1;;
4066756669041;ID9336;1115;24/03/2024;1;;
4066756669041;ID9336;9995;03/04/2024;1;;
4066756669041;ID9336;1130;24/03/2024;1;;
4066756669041;ID9336;0705;04/03/2024;1;;
4066756669041;ID9336;0632;23/04/2024;1;;
4066756669041;ID9336;1312;03/04/2024;1;;
4066756669041;ID9336;0306;04/03/2024;1;;
4066756669041;ID9336;1806;03/04/2024;1;;
4066756669041;ID9336;1203;23/04/2024;1;;
4066756669041;ID9336;0706;04/03/2024;1;;
4067886398771;IG6704;9914;07/04/2024;45;;
4067886398771;IG6704;9913;07/04/2024;38;;
4067886398771;IG6704;9916;07/04/2024;26;;
4067886398771;IG6704;9917;07/04/2024;26;;
4067886398771;IG6704;1118;08/03/2024;11;;
4067886398771;IG6704;1107;08/03/2024;11;;
4067886398771;IG6704;0645;07/04/2024;10;;
4067886398771;IG6704;1112;08/03/2024;9;;
4067886398771;IG6704;0606;07/04/2024;9;;
4067886398771;IG6704;0708;17/02/2024;8;;
4067886398771;IG6704;1626;18/03/2024;8;;
4067886398771;IG6704;1134;08/03/2024;8;;
4067886398771;IG6704;1132;08/03/2024;8;;
4067886398771;IG6704;1102;08/03/2024;8;;
4067886398771;IG6704;0720;17/02/2024;8;;
4067886398771;IG6704;0701;17/02/2024;7;;
4067886398771;IG6704;1210;07/04/2024;7;;
4067886398771;IG6704;0703;17/02/2024;7;;
4067886398771;IG6704;0301;17/02/2024;6;;
4067886398771;IG6704;1231;07/04/2024;6;;
4067886398771;IG6704;1115;08/03/2024;6;;
4067886398771;IG6704;9995;18/03/2024;6;;
4067886398771;IG6704;1130;08/03/2024;6;;
4067886398771;IG6704;0705;17/02/2024;6;;
4067886398771;IG6704;0632;07/04/2024;6;;
4067886398771;IG6704;1312;18/03/2024;5;;
4067886398771;IG6704;0306;17/02/2024;5;;
4067886398771;IG6704;1806;18/03/2024;5;;
4067886398771;IG6704;1203;07/04/2024;5;;
4067886398771;IG6704;0706;17/02/2024;5;;
4067886398771;IG6704;1313;18/03/2024;5;;
4067886398771;IG6704;9992;18/03/2024;5;;
4067886398771;IG6704;1608;18/03/2024;5;;
4067886398771;IG6704;1822;18/03/2024;5;;
4067886398771;IG6704;1219;07/04/2024;4;;
4067886398771;IG6704;1209;07/04/2024;4;;
4067886398771;IG6704;1314;18/03/2024;4;;
4067886398771;IG6704;9994;18/03/2024;4;;
4067886398771;IG6704;9993;18/03/2024;5;;
4067886398771;IG6704;0651;07/04/2024;5;;
4067886398771;IG6704;1821;18/03/2024;5;;
4067886398771;IG6704;1202;07/04/2024;5;;
4067886398771;IG6704;0321;17/02/2024;5;;
4067886398771;IG6704;0603;07/04/2024;5;;
4067886398771;IG6704;0641;07/04/2024;4;;
4067886398771;IG6704;0608;07/04/2024;4;;
4067886398771;IG6704;0704;17/02/2024;4;;
4067886398771;IG6704;1634;18/03/2024;4;;
4067886398771;IG6704;1607;18/03/2024;4;;
4067886398771;IG6704;0656;07/04/2024;4;;
4067886398771;IG6704;1220;07/04/2024;4;;
4067886398771;IG6704;0605;07/04/2024;4;;
4067886398771;IG6704;1809;18/03/2024;3;;
4067886398771;IG6704;0652;07/04/2024;3;;
4067886398771;IG6704;0617;07/04/2024;3;;
4067886398771;IG6704;1218;07/04/2024;3;;
4067886398771;IG6704;0604;07/04/2024;3;;
4067886398771;IG6704;0607;07/04/2024;3;;
4067886398771;IG6704;0618;07/04/2024;3;;
4067886398771;IG6704;0646;07/04/2024;3;;
4067886398771;IG6704;0647;07/04/2024;3;;
4067886398771;IG6704;1206;07/04/2024;3;;
4067886398771;IG6704;0699;07/04/2024;3;;
4067886398771;IG6704;0317;17/02/2024;3;;
4067886398771;IG6704;1211;07/04/2024;3;;
4067886398771;IG6704;1204;07/04/2024;2;;
4067886398771;IG6704;0616;07/04/2024;2;;
4067886398771;IG6704;1201;07/04/2024;2;;
4067886398771;IG6704;0702;17/02/2024;2;;
4066748357857;HP2519;9914;23/04/2024;6;;
4066748357857;HP2519;9913;23/04/2024;5;;
4066748357857;HP2519;9916;23/04/2024;3;;
4066748357857;HP2519;9917;23/04/2024;3;;
4066748357857;HP2519;1118;24/03/2024;1;;
4066748357857;HP2519;1107;24/03/2024;1;;
4066748357857;HP2519;0645;23/04/2024;1;;
4066748357857;HP2519;1112;24/03/2024;1;;
4066748357857;HP2519;0606;23/04/2024;1;;
4066748357857;HP2519;1626;03/04/2024;1;;
4066748357857;HP2519;0708;04/03/2024;1;;
4066748357857;HP2519;1134;24/03/2024;1;;
4066748357857;HP2519;1132;24/03/2024;2;;
4066748357857;HP2519;1102;24/03/2024;2;;
4066748357857;HP2519;0720;04/03/2024;2;;
4066748357857;HP2519;0701;04/03/2024;2;;
4066748357857;HP2519;1210;23/04/2024;2;;
4066748357857;HP2519;0703;04/03/2024;2;;
4066748357857;HP2519;0301;04/03/2024;2;;
4066748357857;HP2519;1231;23/04/2024;1;;
4066748357857;HP2519;1115;24/03/2024;1;;
4066748357857;HP2519;9995;03/04/2024;1;;
4066748357857;HP2519;1130;24/03/2024;1;;
4066748357857;HP2519;0632;23/04/2024;1;;
4066748357857;HP2519;0705;04/03/2024;1;;
4066748357857;HP2519;1312;03/04/2024;1;;
4066748357857;HP2519;0306;04/03/2024;1;;
4066748357857;HP2519;1203;23/04/2024;1;;
4066748357857;HP2519;1806;03/04/2024;1;;
4066748357857;HP2519;0706;04/03/2024;1;;
4066765092052;IF8653;9914;12/04/2024;8;;
4066765092052;IF8653;9999;12/04/2024;8;;
4066765092052;IF8653;9917;12/04/2024;5;;
4066765092052;IF8653;1120;13/03/2024;2;;
4066765092052;IF8653;1508;12/04/2024;2;;
4066765092052;IF8653;9998;12/04/2024;3;;
4066765092052;IF8653;1107;13/03/2024;3;;
4066765092052;IF8653;1118;13/03/2024;3;;
4066765092052;IF8653;0643;12/04/2024;3;;
4066765092052;IF8653;0645;12/04/2024;3;;
4066764352812;ID2701;9914;07/04/2024;16;;
4066764352812;ID2701;9913;07/04/2024;13;;
4066764352812;ID2701;9916;07/04/2024;9;;
4066764352812;ID2701;9917;07/04/2024;9;;
4066764352812;ID2701;1118;08/03/2024;4;;
4066764352812;ID2701;1107;08/03/2024;4;;
4066764352812;ID2701;0645;07/04/2024;3;;
4066764352812;ID2701;1112;08/03/2024;3;;
4066764352812;ID2701;0606;07/04/2024;3;;
4066764352812;ID2701;1626;18/03/2024;3;;
4066764352812;ID2701;0708;17/02/2024;3;;
4066764352812;ID2701;1134;08/03/2024;3;;
4066764352812;ID2701;1132;08/03/2024;3;;
4066764352812;ID2701;1102;08/03/2024;3;;
4066764352812;ID2701;0720;17/02/2024;2;;
4066764352812;ID2701;0701;17/02/2024;2;;
4066764352812;ID2701;1210;07/04/2024;2;;
4066764352812;ID2701;0703;17/02/2024;2;;
4066764352812;ID2701;0301;17/02/2024;2;;
4066764352812;ID2701;1231;07/04/2024;2;;
4066764352812;ID2701;1115;08/03/2024;2;;
4066764352812;ID2701;9995;18/03/2024;2;;
4066764352812;ID2701;0705;17/02/2024;2;;
4066764352812;ID2701;1130;08/03/2024;2;;
4066764352812;ID2701;0632;07/04/2024;2;;
4066764352812;ID2701;1312;18/03/2024;2;;
4066764352812;ID2701;0306;17/02/2024;2;;
4066764352812;ID2701;1203;07/04/2024;2;;
4066764352812;ID2701;1806;18/03/2024;2;;
4066764352812;ID2701;0706;17/02/2024;2;;
4066764352812;ID2701;1313;18/03/2024;1;;
4066764352812;ID2701;1608;18/03/2024;1;;
4066764352812;ID2701;9992;18/03/2024;1;;
4066764352812;ID2701;1822;18/03/2024;1;;
4066764352812;ID2701;1219;07/04/2024;1;;
4066764352812;ID2701;1209;07/04/2024;1;;
4066764352812;ID2701;1314;18/03/2024;1;;
4066764352812;ID2701;9994;18/03/2024;1;;
4066764352812;ID2701;9993;18/03/2024;1;;
4066764352812;ID2701;0651;07/04/2024;1;;
4066764352812;ID2701;0321;17/02/2024;1;;
4066764352812;ID2701;1202;07/04/2024;1;;
4066764352812;ID2701;1821;18/03/2024;1;;
4066764352812;ID2701;0603;07/04/2024;1;;
4066764352812;ID2701;0641;07/04/2024;1;;
4066764352812;ID2701;0608;07/04/2024;1;;
4066764352812;ID2701;0704;17/02/2024;1;;
4066764352812;ID2701;1634;18/03/2024;1;;
4066764352812;ID2701;1607;18/03/2024;2;;
4066764352812;ID2701;1220;07/04/2024;2;;
4066764352812;ID2701;0656;07/04/2024;2;;
4066764352812;ID2701;0605;07/04/2024;2;;
4066764352812;ID2701;1809;18/03/2024;2;;
4066764352812;ID2701;0652;07/04/2024;2;;
4066764352812;ID2701;0617;07/04/2024;1;;
4066764352812;ID2701;1218;07/04/2024;1;;
4066764352812;ID2701;0604;07/04/2024;1;;
4066764352812;ID2701;0607;07/04/2024;1;;
4066764352812;ID2701;0618;07/04/2024;1;;
4066764352812;ID2701;0646;07/04/2024;1;;
4066764352812;ID2701;1206;07/04/2024;1;;
4066764352812;ID2701;0647;07/04/2024;1;;
4066764352812;ID2701;0699;07/04/2024;1;;
4066764352812;ID2701;1635;18/03/2024;1;;
4066764352812;ID2701;0317;17/02/2024;1;;
4066764352812;ID2701;1131;08/03/2024;1;;
4066764352812;ID2701;1211;07/04/2024;1;;
4066764352812;ID2701;1204;07/04/2024;1;;
4066764352812;ID2701;1239;07/04/2024;1;;
4066764352812;ID2701;0637;07/04/2024;1;;
4066764352812;ID2701;0616;07/04/2024;1;;
4066764352812;ID2701;1201;07/04/2024;1;;
4066764352812;ID2701;1890;18/03/2024;1;;
4066764352812;ID2701;1698;18/03/2024;1;;
4066764352812;ID2701;1697;18/03/2024;1;;
4066764352812;ID2701;0702;17/02/2024;1;;
4066764352812;ID2701;1199;08/03/2024;1;;
4066764352812;ID2701;9997;18/03/2024;1;;
4066764352812;ID2701;1898;18/03/2024;1;;
4066764352812;ID2701;1250;07/04/2024;1;;
4066764352812;ID2701;1390;18/03/2024;1;;
4066764352812;ID2701;1391;18/03/2024;1;;
4066764352812;ID2701;1399;18/03/2024;1;;
4066764352812;ID2701;1699;18/03/2024;1;;
4066764352812;ID2701;9991;18/03/2024;1;;
4066764352812;ID2701;1299;07/04/2024;1;;
4066764352812;ID2701;1240;07/04/2024;1;;
4066764352812;ID2701;1237;07/04/2024;1;;
4066764352812;ID2701;1238;07/04/2024;1;;
4066764352812;ID2701;0399;17/02/2024;1;;
4066764352812;ID2701;0638;07/04/2024;1;;
4066764352812;ID2701;0799;17/02/2024;1;;
4066764352812;ID2701;1899;18/03/2024;1;;
4066758973528;IF0642;9999;16/04/2024;1;;
4066758973528;IF0642;9914;16/04/2024;1;;
4066758973528;IF0642;1134;17/03/2024;1;;
4066758973528;IF0642;1102;17/03/2024;1;;
4066758973528;IF0642;0720;26/02/2024;1;;
4066758973528;IF0642;0701;26/02/2024;1;;
4066758973528;IF0642;0703;26/02/2024;1;;
4066758973528;IF0642;0301;26/02/2024;1;;
4066758973528;IF0642;1230;16/04/2024;1;;
4066758973528;IF0642;0316;26/02/2024;1;;
4059811988485;B75807;9914;14/04/2024;22;;
4059811988485;B75807;9999;14/04/2024;22;;
4059811988485;B75807;9917;14/04/2024;12;;
4059811988485;B75807;1120;15/03/2024;7;;
4059811988485;B75807;1508;14/04/2024;6;;
4059811988485;B75807;9998;14/04/2024;6;;
4059811988485;B75807;1107;15/03/2024;5;;
4059811988485;B75807;1118;15/03/2024;5;;
4059811988485;B75807;0643;14/04/2024;5;;
4059811988485;B75807;0645;14/04/2024;5;;
4059811988485;B75807;0606;14/04/2024;4;;
4059811988485;B75807;0636;14/04/2024;4;;
4059811988485;B75807;1134;15/03/2024;4;;
4059811988485;B75807;1102;15/03/2024;4;;
4059811988485;B75807;0720;24/02/2024;3;;
4059811988485;B75807;0701;24/02/2024;3;;
4059811988485;B75807;0703;24/02/2024;3;;
4059811988485;B75807;0301;24/02/2024;3;;
4059811988485;B75807;1230;14/04/2024;3;;
4059811988485;B75807;0316;24/02/2024;3;;
4059811988485;B75807;1115;15/03/2024;3;;
4059811988485;B75807;9995;25/03/2024;3;;
4059811988485;B75807;1130;15/03/2024;3;;
4059811988485;B75807;0705;24/02/2024;3;;
4059811988485;B75807;0632;14/04/2024;3;;
4059811988485;B75807;1312;25/03/2024;2;;
4059811988485;B75807;0306;24/02/2024;2;;
4059811988485;B75807;1203;14/04/2024;2;;
4059811988485;B75807;1806;25/03/2024;2;;
4059811988485;B75807;0706;24/02/2024;2;;
4059811988485;B75807;0315;24/02/2024;2;;
4059811988485;B75807;1313;25/03/2024;2;;
4059811988485;B75807;1216;14/04/2024;2;;
4059811988485;B75807;1608;25/03/2024;2;;
4059811988485;B75807;1213;14/04/2024;2;;
4059811988485;B75807;9994;25/03/2024;2;;
4059811988485;B75807;9993;25/03/2024;3;;
4059811988485;B75807;9996;25/03/2024;3;;
4059811988485;B75807;0651;14/04/2024;3;;
4059811988485;B75807;1821;25/03/2024;3;;
4059811988485;B75807;1202;14/04/2024;3;;
4059811988485;B75807;0323;24/02/2024;3;;
4059811988485;B75807;0603;14/04/2024;2;;
4059811988485;B75807;0608;14/04/2024;2;;
4059811988485;B75807;0704;24/02/2024;2;;
4059811988485;B75807;1634;25/03/2024;2;;
4059811988485;B75807;0308;24/02/2024;2;;
4059811988485;B75807;1607;25/03/2024;2;;
4059811988485;B75807;0656;14/04/2024;2;;
4059811988485;B75807;0605;14/04/2024;2;;
4059811988485;B75807;1214;14/04/2024;2;;
4059811988485;B75807;1809;25/03/2024;2;;
4059811988485;B75807;0652;14/04/2024;2;;
4059811988485;B75807;0721;24/02/2024;2;;
4059811988485;B75807;1218;14/04/2024;2;;
4059811988485;B75807;1215;14/04/2024;2;;
4059811988485;B75807;0604;14/04/2024;2;;
4059811988485;B75807;0607;14/04/2024;2;;
4059811988485;B75807;0699;14/04/2024;2;;
4059811988485;B75807;1206;14/04/2024;2;;
4059811988485;B75807;1211;14/04/2024;2;;
4059811988485;B75807;0314;24/02/2024;1;;
4059811988485;B75807;1204;14/04/2024;1;;
4059811988485;B75807;1201;14/04/2024;1;;
4059811988485;B75807;1229;14/04/2024;1;;
4059811988485;B75807;0322;24/02/2024;1;;
4059811988485;B75807;0702;24/02/2024;1;;
4062051419121;EG4959;9999;12/04/2024;39;;
4062051419121;EG4959;9914;12/04/2024;39;;
4062051419121;EG4959;9917;12/04/2024;22;;
4062051419121;EG4959;1120;13/03/2024;12;;
4062051419121;EG4959;9998;12/04/2024;11;;
4062051419121;EG4959;1508;12/04/2024;11;;
4062051419121;EG4959;1118;13/03/2024;10;;
4062051419121;EG4959;1107;13/03/2024;10;;
